source_row	mode	old_path	canonical_path	old_display_name	canonical_display_name	design_style	publication_status	reason	review_status
1424	PERMANENT_ALIAS	calacattum_surround_georgian_aged	calacattum_aged_surround_georgian	Calacattum Aged Georgian Surround	Calacattum Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1425	PERMANENT_ALIAS	calacattum_wall_georgian_aged	calacattum_aged_wall_georgian	Calacattum Aged Georgian Wall	Calacattum Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1426	PERMANENT_ALIAS	calacattum_window_french_georgian_aged	calacattum_aged_window_french_georgian	Calacattum Aged French Georgian Window	Calacattum Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1427	DIRECT_RENAME	chalstrom_alcove_georgian_aged	chalstrom_aged_alcove_georgian	Chalstrom Aged Georgian Alcove	Chalstrom Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1428	PERMANENT_ALIAS	chalstrom_cornice_georgian_aged	chalstrom_aged_cornice_georgian	Chalstrom Aged Georgian Cornice	Chalstrom Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1429	PERMANENT_ALIAS	chalstrom_surround_georgian_aged	chalstrom_aged_surround_georgian	Chalstrom Aged Georgian Surround	Chalstrom Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1430	PERMANENT_ALIAS	chalstrom_wall_georgian_aged	chalstrom_aged_wall_georgian	Chalstrom Aged Georgian Wall	Chalstrom Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1431	PERMANENT_ALIAS	chalstrom_window_french_georgian_aged	chalstrom_aged_window_french_georgian	Chalstrom Aged French Georgian Window	Chalstrom Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1432	DIRECT_RENAME	chrysonyx_alcove_georgian_aged	chrysonyx_aged_alcove_georgian	Chrysonyx Aged Georgian Alcove	Chrysonyx Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1433	PERMANENT_ALIAS	chrysonyx_cornice_georgian_aged	chrysonyx_aged_cornice_georgian	Chrysonyx Aged Georgian Cornice	Chrysonyx Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1434	PERMANENT_ALIAS	chrysonyx_surround_georgian_aged	chrysonyx_aged_surround_georgian	Chrysonyx Aged Georgian Surround	Chrysonyx Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1435	PERMANENT_ALIAS	chrysonyx_wall_georgian_aged	chrysonyx_aged_wall_georgian	Chrysonyx Aged Georgian Wall	Chrysonyx Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1436	PERMANENT_ALIAS	chrysonyx_window_french_georgian_aged	chrysonyx_aged_window_french_georgian	Chrysonyx Aged French Georgian Window	Chrysonyx Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1437	DIRECT_RENAME	etruscus_alcove_georgian_aged	etruscus_aged_alcove_georgian	Etruscus Aged Georgian Alcove	Etruscus Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1438	PERMANENT_ALIAS	etruscus_cornice_georgian_aged	etruscus_aged_cornice_georgian	Etruscus Aged Georgian Cornice	Etruscus Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1439	PERMANENT_ALIAS	etruscus_surround_georgian_aged	etruscus_aged_surround_georgian	Etruscus Aged Georgian Surround	Etruscus Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1440	PERMANENT_ALIAS	etruscus_wall_georgian_aged	etruscus_aged_wall_georgian	Etruscus Aged Georgian Wall	Etruscus Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1441	PERMANENT_ALIAS	etruscus_window_french_georgian_aged	etruscus_aged_window_french_georgian	Etruscus Aged French Georgian Window	Etruscus Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1442	DIRECT_RENAME	gelastrum_alcove_georgian_aged	gelastrum_aged_alcove_georgian	Gelastrum Aged Georgian Alcove	Gelastrum Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1443	PERMANENT_ALIAS	gelastrum_cornice_georgian_aged	gelastrum_aged_cornice_georgian	Gelastrum Aged Georgian Cornice	Gelastrum Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1444	PERMANENT_ALIAS	gelastrum_surround_georgian_aged	gelastrum_aged_surround_georgian	Gelastrum Aged Georgian Surround	Gelastrum Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1445	PERMANENT_ALIAS	gelastrum_wall_georgian_aged	gelastrum_aged_wall_georgian	Gelastrum Aged Georgian Wall	Gelastrum Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1446	PERMANENT_ALIAS	gelastrum_window_french_georgian_aged	gelastrum_aged_window_french_georgian	Gelastrum Aged French Georgian Window	Gelastrum Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1447	DIRECT_RENAME	glacium_alcove_georgian_aged	glacium_aged_alcove_georgian	Glacium Aged Georgian Alcove	Glacium Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1448	PERMANENT_ALIAS	glacium_cornice_georgian_aged	glacium_aged_cornice_georgian	Glacium Aged Georgian Cornice	Glacium Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1449	PERMANENT_ALIAS	glacium_surround_georgian_aged	glacium_aged_surround_georgian	Glacium Aged Georgian Surround	Glacium Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1450	PERMANENT_ALIAS	glacium_wall_georgian_aged	glacium_aged_wall_georgian	Glacium Aged Georgian Wall	Glacium Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1451	PERMANENT_ALIAS	glacium_window_french_georgian_aged	glacium_aged_window_french_georgian	Glacium Aged French Georgian Window	Glacium Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1452	DIRECT_RENAME	hesperion_alcove_georgian_aged	hesperion_aged_alcove_georgian	Hesperion Aged Georgian Alcove	Hesperion Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1453	PERMANENT_ALIAS	hesperion_cornice_georgian_aged	hesperion_aged_cornice_georgian	Hesperion Aged Georgian Cornice	Hesperion Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1454	PERMANENT_ALIAS	hesperion_surround_georgian_aged	hesperion_aged_surround_georgian	Hesperion Aged Georgian Surround	Hesperion Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1455	PERMANENT_ALIAS	hesperion_wall_georgian_aged	hesperion_aged_wall_georgian	Hesperion Aged Georgian Wall	Hesperion Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1456	PERMANENT_ALIAS	hesperion_window_french_georgian_aged	hesperion_aged_window_french_georgian	Hesperion Aged French Georgian Window	Hesperion Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1457	DIRECT_RENAME	imperium_alcove_georgian_aged	imperium_aged_alcove_georgian	Imperium Aged Georgian Alcove	Imperium Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1458	PERMANENT_ALIAS	imperium_cornice_georgian_aged	imperium_aged_cornice_georgian	Imperium Aged Georgian Cornice	Imperium Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1459	PERMANENT_ALIAS	imperium_surround_georgian_aged	imperium_aged_surround_georgian	Imperium Aged Georgian Surround	Imperium Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1460	PERMANENT_ALIAS	imperium_wall_georgian_aged	imperium_aged_wall_georgian	Imperium Aged Georgian Wall	Imperium Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1461	PERMANENT_ALIAS	imperium_window_french_georgian_aged	imperium_aged_window_french_georgian	Imperium Aged French Georgian Window	Imperium Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1462	DIRECT_RENAME	kelastrion_alcove_georgian_aged	kelastrion_aged_alcove_georgian	Kelastrion Aged Georgian Alcove	Kelastrion Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1463	PERMANENT_ALIAS	kelastrion_cornice_georgian_aged	kelastrion_aged_cornice_georgian	Kelastrion Aged Georgian Cornice	Kelastrion Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1464	PERMANENT_ALIAS	kelastrion_surround_georgian_aged	kelastrion_aged_surround_georgian	Kelastrion Aged Georgian Surround	Kelastrion Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1465	PERMANENT_ALIAS	kelastrion_wall_georgian_aged	kelastrion_aged_wall_georgian	Kelastrion Aged Georgian Wall	Kelastrion Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1466	PERMANENT_ALIAS	kelastrion_window_french_georgian_aged	kelastrion_aged_window_french_georgian	Kelastrion Aged French Georgian Window	Kelastrion Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1467	DIRECT_RENAME	kylorion_alcove_georgian_aged	kylorion_aged_alcove_georgian	Kylorion Aged Georgian Alcove	Kylorion Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1468	PERMANENT_ALIAS	kylorion_cornice_georgian_aged	kylorion_aged_cornice_georgian	Kylorion Aged Georgian Cornice	Kylorion Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1469	PERMANENT_ALIAS	kylorion_surround_georgian_aged	kylorion_aged_surround_georgian	Kylorion Aged Georgian Surround	Kylorion Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1470	PERMANENT_ALIAS	kylorion_wall_georgian_aged	kylorion_aged_wall_georgian	Kylorion Aged Georgian Wall	Kylorion Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1471	PERMANENT_ALIAS	kylorion_window_french_georgian_aged	kylorion_aged_window_french_georgian	Kylorion Aged French Georgian Window	Kylorion Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1472	DIRECT_RENAME	latmion_alcove_georgian_aged	latmion_aged_alcove_georgian	Latmion Aged Georgian Alcove	Latmion Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1473	PERMANENT_ALIAS	latmion_cornice_georgian_aged	latmion_aged_cornice_georgian	Latmion Aged Georgian Cornice	Latmion Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1474	PERMANENT_ALIAS	latmion_surround_georgian_aged	latmion_aged_surround_georgian	Latmion Aged Georgian Surround	Latmion Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1475	PERMANENT_ALIAS	latmion_wall_georgian_aged	latmion_aged_wall_georgian	Latmion Aged Georgian Wall	Latmion Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1476	PERMANENT_ALIAS	latmion_window_french_georgian_aged	latmion_aged_window_french_georgian	Latmion Aged French Georgian Window	Latmion Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1477	DIRECT_RENAME	laurentium_alcove_georgian_aged	laurentium_aged_alcove_georgian	Laurentium Aged Georgian Alcove	Laurentium Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1478	PERMANENT_ALIAS	laurentium_cornice_georgian_aged	laurentium_aged_cornice_georgian	Laurentium Aged Georgian Cornice	Laurentium Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1479	PERMANENT_ALIAS	laurentium_surround_georgian_aged	laurentium_aged_surround_georgian	Laurentium Aged Georgian Surround	Laurentium Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1480	PERMANENT_ALIAS	laurentium_wall_georgian_aged	laurentium_aged_wall_georgian	Laurentium Aged Georgian Wall	Laurentium Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1481	PERMANENT_ALIAS	laurentium_window_french_georgian_aged	laurentium_aged_window_french_georgian	Laurentium Aged French Georgian Window	Laurentium Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1482	DIRECT_RENAME	mielonyx_alcove_georgian_aged	mielonyx_aged_alcove_georgian	Mielonyx Aged Georgian Alcove	Mielonyx Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1483	PERMANENT_ALIAS	mielonyx_cornice_georgian_aged	mielonyx_aged_cornice_georgian	Mielonyx Aged Georgian Cornice	Mielonyx Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1484	PERMANENT_ALIAS	mielonyx_surround_georgian_aged	mielonyx_aged_surround_georgian	Mielonyx Aged Georgian Surround	Mielonyx Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1485	PERMANENT_ALIAS	mielonyx_wall_georgian_aged	mielonyx_aged_wall_georgian	Mielonyx Aged Georgian Wall	Mielonyx Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1486	PERMANENT_ALIAS	mielonyx_window_french_georgian_aged	mielonyx_aged_window_french_georgian	Mielonyx Aged French Georgian Window	Mielonyx Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1487	DIRECT_RENAME	nerium_alcove_georgian_aged	nerium_aged_alcove_georgian	Nerium Aged Georgian Alcove	Nerium Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1488	PERMANENT_ALIAS	nerium_cornice_georgian_aged	nerium_aged_cornice_georgian	Nerium Aged Georgian Cornice	Nerium Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1489	PERMANENT_ALIAS	nerium_surround_georgian_aged	nerium_aged_surround_georgian	Nerium Aged Georgian Surround	Nerium Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1490	PERMANENT_ALIAS	nerium_wall_georgian_aged	nerium_aged_wall_georgian	Nerium Aged Georgian Wall	Nerium Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1491	PERMANENT_ALIAS	nerium_window_french_georgian_aged	nerium_aged_window_french_georgian	Nerium Aged French Georgian Window	Nerium Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1492	DIRECT_RENAME	noxoplis_alcove_georgian_aged	noxoplis_aged_alcove_georgian	Noxoplis Aged Georgian Alcove	Noxoplis Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1493	PERMANENT_ALIAS	noxoplis_cornice_georgian_aged	noxoplis_aged_cornice_georgian	Noxoplis Aged Georgian Cornice	Noxoplis Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1494	PERMANENT_ALIAS	noxoplis_surround_georgian_aged	noxoplis_aged_surround_georgian	Noxoplis Aged Georgian Surround	Noxoplis Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1495	PERMANENT_ALIAS	noxoplis_wall_georgian_aged	noxoplis_aged_wall_georgian	Noxoplis Aged Georgian Wall	Noxoplis Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1496	PERMANENT_ALIAS	noxoplis_window_french_georgian_aged	noxoplis_aged_window_french_georgian	Noxoplis Aged French Georgian Window	Noxoplis Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1497	DIRECT_RENAME	porphyros_alcove_georgian_aged	porphyros_aged_alcove_georgian	Porphyros Aged Georgian Alcove	Porphyros Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1498	PERMANENT_ALIAS	porphyros_cornice_georgian_aged	porphyros_aged_cornice_georgian	Porphyros Aged Georgian Cornice	Porphyros Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1499	PERMANENT_ALIAS	porphyros_surround_georgian_aged	porphyros_aged_surround_georgian	Porphyros Aged Georgian Surround	Porphyros Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1500	PERMANENT_ALIAS	porphyros_wall_georgian_aged	porphyros_aged_wall_georgian	Porphyros Aged Georgian Wall	Porphyros Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1501	PERMANENT_ALIAS	porphyros_window_french_georgian_aged	porphyros_aged_window_french_georgian	Porphyros Aged French Georgian Window	Porphyros Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1502	DIRECT_RENAME	portorium_alcove_georgian_aged	portorium_aged_alcove_georgian	Portorium Aged Georgian Alcove	Portorium Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1503	PERMANENT_ALIAS	portorium_cornice_georgian_aged	portorium_aged_cornice_georgian	Portorium Aged Georgian Cornice	Portorium Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1504	PERMANENT_ALIAS	portorium_surround_georgian_aged	portorium_aged_surround_georgian	Portorium Aged Georgian Surround	Portorium Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1505	PERMANENT_ALIAS	portorium_wall_georgian_aged	portorium_aged_wall_georgian	Portorium Aged Georgian Wall	Portorium Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1506	PERMANENT_ALIAS	portorium_window_french_georgian_aged	portorium_aged_window_french_georgian	Portorium Aged French Georgian Window	Portorium Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1507	DIRECT_RENAME	psamatheon_alcove_georgian_aged	psamatheon_aged_alcove_georgian	Psamatheon Aged Georgian Alcove	Psamatheon Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1508	PERMANENT_ALIAS	psamatheon_cornice_georgian_aged	psamatheon_aged_cornice_georgian	Psamatheon Aged Georgian Cornice	Psamatheon Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1509	PERMANENT_ALIAS	psamatheon_surround_georgian_aged	psamatheon_aged_surround_georgian	Psamatheon Aged Georgian Surround	Psamatheon Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1510	PERMANENT_ALIAS	psamatheon_wall_georgian_aged	psamatheon_aged_wall_georgian	Psamatheon Aged Georgian Wall	Psamatheon Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1511	PERMANENT_ALIAS	psamatheon_window_french_georgian_aged	psamatheon_aged_window_french_georgian	Psamatheon Aged French Georgian Window	Psamatheon Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1512	DIRECT_RENAME	rosinium_alcove_georgian_aged	rosinium_aged_alcove_georgian	Rosinium Aged Georgian Alcove	Rosinium Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
1513	PERMANENT_ALIAS	rosinium_cornice_georgian_aged	rosinium_aged_cornice_georgian	Rosinium Aged Georgian Cornice	Rosinium Aged Georgian Cornice	Georgian	Published ≤1.5.2	Aged order	Approved
1514	PERMANENT_ALIAS	rosinium_surround_georgian_aged	rosinium_aged_surround_georgian	Rosinium Aged Georgian Surround	Rosinium Aged Georgian Surround	Georgian	Published ≤1.5.2	Aged order	Approved
1515	PERMANENT_ALIAS	rosinium_wall_georgian_aged	rosinium_aged_wall_georgian	Rosinium Aged Georgian Wall	Rosinium Aged Georgian Wall	Georgian	Published ≤1.5.2	Aged order	Approved
1516	PERMANENT_ALIAS	rosinium_window_french_georgian_aged	rosinium_aged_window_french_georgian	Rosinium Aged French Georgian Window	Rosinium Aged French Georgian Window	Georgian	Published ≤1.5.2	Aged order	Approved
1517	DIRECT_RENAME	sanguenite_alcove_georgian_aged	sanguenite_aged_alcove_georgian	Sanguenite Aged Georgian Alcove	Sanguenite Aged Georgian Alcove	Georgian	Unpublished — development family	Aged order	Approved
